split,trade_date,style_set,candidate_count,exposure_cap,min_invested,turnover_cap,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,solver_success,solver_status,invested_weight,cash_weight,turnover,max_abs_exposure_z,avg_abs_exposure_z,buy_turnover,sell_turnover,nonzero_names,objective_value
validation,20230419,industry_size,120,0.35,0.8,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,industry_size,120,0.35,0.8,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,industry_size,120,0.35,0.8,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,industry_size,120,0.35,1.0,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,industry_size,120,0.35,1.0,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,industry_size,120,0.35,1.0,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.15,0.6,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.15,0.6,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.15,0.6,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.15,0.8,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.15,0.8,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.15,0.8,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.15,1.0,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.15,1.0,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.15,1.0,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.25,0.6,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.25,0.6,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.25,0.6,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.25,0.8,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.25,0.8,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.25,0.8,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.25,1.0,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.25,1.0,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.25,1.0,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.35,0.6,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.35,0.6,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.35,0.6,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.35,0.8,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.35,0.8,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.35,0.8,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.35,1.0,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.35,1.0,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,80,0.35,1.0,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.15,0.6,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.15,0.6,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.15,0.6,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.15,0.8,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.15,0.8,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.15,0.8,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.15,1.0,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.15,1.0,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.15,1.0,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.25,0.6,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.25,0.6,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.25,0.6,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.25,0.8,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.25,0.8,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.25,0.8,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.25,1.0,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.25,1.0,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.25,1.0,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.35,0.6,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.35,0.6,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.35,0.6,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.35,0.8,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.35,0.8,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.35,0.8,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.35,1.0,0.3,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.35,1.0,0.6,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230419,full_style,120,0.35,1.0,1.0,0.0,0.0,-0.04968983954738193,-0.06996822050870691,0.04968983954738193,0.06996822050870691,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230426,industry_size,80,0.15,0.6,0.3,0.0,0.0,-0.004480450047954276,-0.008354437096012,0.004480450047954276,0.008354437096012,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230426,industry_size,80,0.15,0.6,0.6,0.0,0.0,-0.004480450047954276,-0.008354437096012,0.004480450047954276,0.008354437096012,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230426,industry_size,80,0.15,0.6,1.0,0.0,0.0,-0.004480450047954276,-0.008354437096012,0.004480450047954276,0.008354437096012,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230426,industry_size,80,0.15,0.8,0.3,0.0,0.0,-0.004480450047954276,-0.008354437096012,0.004480450047954276,0.008354437096012,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230426,industry_size,80,0.15,0.8,0.6,0.0,0.0,-0.004480450047954276,-0.008354437096012,0.004480450047954276,0.008354437096012,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230426,industry_size,80,0.15,0.8,1.0,0.0,0.0,-0.004480450047954276,-0.008354437096012,0.004480450047954276,0.008354437096012,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230426,industry_size,80,0.15,1.0,0.3,0.0,0.0,-0.004480450047954276,-0.008354437096012,0.004480450047954276,0.008354437096012,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
validation,20230426,industry_size,80,0.15,1.0,0.6,0.0,0.0,-0.004480450047954276,-0.008354437096012,0.004480450047954276,0.008354437096012,0.0,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),0.0,1.0,0.0,,,,,,
